FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
3,IP,Stimulants and co-occurring disorders,Total,Total,4,11/01/2022,11/30/2022,40.69192751,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,4,11/01/2022,11/30/2022,38.69257951,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,4,11/01/2022,11/30/2022,41.41414141,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,5,12/01/2022,12/31/2022,13.92510073,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,5,12/01/2022,12/31/2022,26.62662663,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,5,12/01/2022,12/31/2022,33.39100346,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,5,12/01/2022,12/31/2022,35.58994197,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,5,12/01/2022,12/31/2022,41.31455399,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,6,01/01/2023,01/31/2023,15.00797644,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,6,01/01/2023,01/31/2023,30.76131687,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,6,01/01/2023,01/31/2023,34.34163701,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,6,01/01/2023,01/31/2023,37.96992481,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,6,01/01/2023,01/31/2023,41.62679426,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,7,02/01/2023,02/28/2023,15.41672277,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,7,02/01/2023,02/28/2023,28.66666667,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,7,02/01/2023,02/28/2023,34.54545455,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,7,02/01/2023,02/28/2023,35.90263692,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,7,02/01/2023,02/28/2023,41.24293785,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,8,03/01/2023,03/31/2023,15.30126221,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,8,03/01/2023,03/31/2023,30.56943057,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,8,03/01/2023,03/31/2023,38.06451613,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,8,03/01/2023,03/31/2023,39.07496013,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,8,03/01/2023,03/31/2023,39.26940639,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,9,04/01/2023,04/30/2023,15.36818296,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,9,04/01/2023,04/30/2023,29.27350427,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,9,04/01/2023,04/30/2023,40,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,9,04/01/2023,04/30/2023,41.79620035,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,9,04/01/2023,04/30/2023,46.35416667,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,10,05/01/2023,05/31/2023,15.02221183,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,10,05/01/2023,05/31/2023,28.55759923,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,10,05/01/2023,05/31/2023,39.18305598,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,10,05/01/2023,05/31/2023,37.5,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,10,05/01/2023,05/31/2023,41.55251142,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,11,06/01/2023,06/30/2023,14.81890731,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,11,06/01/2023,06/30/2023,29.60251046,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,11,06/01/2023,06/30/2023,37.61329305,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,11,06/01/2023,06/30/2023,37.47810858,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,11,06/01/2023,06/30/2023,50.27932961,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,12,07/01/2023,07/31/2023,15.6099325,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,12,07/01/2023,07/31/2023,29.05342081,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,12,07/01/2023,07/31/2023,41.50641026,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,12,07/01/2023,07/31/2023,39.06510851,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,12,07/01/2023,07/31/2023,42.66666667,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,13,08/01/2023,08/31/2023,15.34562212,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,13,08/01/2023,08/31/2023,28.52760736,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,13,08/01/2023,08/31/2023,40.39039039,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,13,08/01/2023,08/31/2023,36.66666667,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,13,08/01/2023,08/31/2023,37.56613757,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,14,09/01/2023,09/30/2023,15.40135397,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,14,09/01/2023,09/30/2023,31.08384458,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,14,09/01/2023,09/30/2023,43.04857621,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,14,09/01/2023,09/30/2023,40.69981584,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,14,09/01/2023,09/30/2023,40.10152284,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,15,10/01/2023,10/31/2023,15.05968779,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,15,10/01/2023,10/31/2023,31.93359375,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,15,10/01/2023,10/31/2023,41.86046512,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,15,10/01/2023,10/31/2023,39.88326848,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,15,10/01/2023,10/31/2023,49.77777778,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,16,11/01/2023,11/30/2023,14.82064954,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,16,11/01/2023,11/30/2023,30.89005236,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,16,11/01/2023,11/30/2023,40.61433447,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,16,11/01/2023,11/30/2023,37.63636364,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,16,11/01/2023,11/30/2023,40.10416667,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,17,12/01/2023,12/31/2023,14.45682118,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,17,12/01/2023,12/31/2023,30.1369863,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,17,12/01/2023,12/31/2023,37.2173913,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,17,12/01/2023,12/31/2023,38.40155945,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,17,12/01/2023,12/31/2023,37.25490196,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,18,01/01/2024,01/31/2024,15.03312771,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,18,01/01/2024,01/31/2024,30.11664899,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,18,01/01/2024,01/31/2024,40.58919804,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,18,01/01/2024,01/31/2024,42.51497006,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,18,01/01/2024,01/31/2024,45.36082474,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,19,02/01/2024,02/29/2024,15.31053216,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,19,02/01/2024,02/29/2024,30.46511628,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,19,02/01/2024,02/29/2024,39.65811966,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,19,02/01/2024,02/29/2024,39.63414634,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,19,02/01/2024,02/29/2024,42.28571429,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,20,03/01/2024,03/31/2024,15.58126084,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,20,03/01/2024,03/31/2024,31.72561629,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,20,03/01/2024,03/31/2024,38.46153846,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,20,03/01/2024,03/31/2024,38.74598071,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,20,03/01/2024,03/31/2024,39.47368421,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,21,04/01/2024,04/30/2024,14.68240585,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,21,04/01/2024,04/30/2024,31.02746694,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,21,04/01/2024,04/30/2024,40.30769231,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,21,04/01/2024,04/30/2024,36.94915254,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,21,04/01/2024,04/30/2024,40.21164021,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,22,05/01/2024,05/31/2024,15.75965057,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,22,05/01/2024,05/31/2024,28.11466373,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,22,05/01/2024,05/31/2024,40.31496063,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,22,05/01/2024,05/31/2024,35,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,22,05/01/2024,05/31/2024,37.09677419,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,23,06/01/2024,06/30/2024,14.88530991,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,23,06/01/2024,06/30/2024,28.02259887,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,23,06/01/2024,06/30/2024,38.50174216,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,23,06/01/2024,06/30/2024,38.47549909,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,23,06/01/2024,06/30/2024,47.75280899,Percent
3,IP,All Drugs and co-occurring disorders,Total,Total,24,07/01/2024,07/31/2024,14.23246825,Percent
3,IP,All Opioids and co-occurring disorders,Total,Total,24,07/01/2024,07/31/2024,26.3229308,Percent
3,IP,Stimulants and co-occurring disorders,Total,Total,24,07/01/2024,07/31/2024,33.47022587,Percent
3,IP,Cannabis and co-occurring disorders,Total,Total,24,07/01/2024,07/31/2024,36.36363636,Percent
3,IP,Benzodiazepine and co-occurring disorders,Total,Total,24,07/01/2024,07/31/2024,37.71428571,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,1,08/01/2022,08/31/2022,7.635206787,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,2,09/01/2022,09/30/2022,4.98392283,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,2,09/01/2022,09/30/2022,2.631578947,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,3,10/01/2022,10/31/2022,3.419452888,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,3,10/01/2022,10/31/2022,1.785714286,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,4,11/01/2022,11/30/2022,3.094339623,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,4,11/01/2022,11/30/2022,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,5,12/01/2022,12/31/2022,4.565408253,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,5,12/01/2022,12/31/2022,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,6,01/01/2023,01/31/2023,4.191616766,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,6,01/01/2023,01/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,7,02/01/2023,02/28/2023,3.294367694,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,7,02/01/2023,02/28/2023,2.380952381,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,8,03/01/2023,03/31/2023,3.166666667,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,8,03/01/2023,03/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,9,04/01/2023,04/30/2023,1.654601861,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,9,04/01/2023,04/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,10,05/01/2023,05/31/2023,1.435897436,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,10,05/01/2023,05/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,11,06/01/2023,06/30/2023,1.925545571,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,11,06/01/2023,06/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,12,07/01/2023,07/31/2023,1.367989056,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,13,08/01/2023,08/31/2023,2.717391304,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,13,08/01/2023,08/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,14,09/01/2023,09/30/2023,3.024193548,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,14,09/01/2023,09/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,15,10/01/2023,10/31/2023,2.401536984,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,15,10/01/2023,10/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,16,11/01/2023,11/30/2023,2.78551532,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,16,11/01/2023,11/30/2023,2.040816327,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,17,12/01/2023,12/31/2023,3.542673108,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,17,12/01/2023,12/31/2023,2.43902439,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,18,01/01/2024,01/31/2024,5.318138651,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,18,01/01/2024,01/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,19,02/01/2024,02/29/2024,4.657534247,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,19,02/01/2024,02/29/2024,3.125,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,20,03/01/2024,03/31/2024,1.917808219,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,20,03/01/2024,03/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,21,04/01/2024,04/30/2024,1.596244131,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,21,04/01/2024,04/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,22,05/01/2024,05/31/2024,2.11786372,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,22,05/01/2024,05/31/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,23,06/01/2024,06/30/2024,1.321585903,Percent
4,ED,Cannabis and COVID-19,Age,0-15 Years,23,06/01/2024,06/30/2024,0,Percent
4,ED,All Drugs and COVID-19,Age,0-15 Years,24,07/01/2024,07/31/2024,2.101359703,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,1,08/01/2022,08/31/2022,6.24770305,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,1,08/01/2022,08/31/2022,2.777777778,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,1,08/01/2022,08/31/2022,1.257861635,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,1,08/01/2022,08/31/2022,5.167597765,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,1,08/01/2022,08/31/2022,5.555555556,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,2,09/01/2022,09/30/2022,4.612662707,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,2,09/01/2022,09/30/2022,3.921568627,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,2,09/01/2022,09/30/2022,1.465201465,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,2,09/01/2022,09/30/2022,3.660322108,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,2,09/01/2022,09/30/2022,1.612903226,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,3,10/01/2022,10/31/2022,3.482911558,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,3,10/01/2022,10/31/2022,1.886792453,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,3,10/01/2022,10/31/2022,3.125,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,3,10/01/2022,10/31/2022,2.242152466,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,3,10/01/2022,10/31/2022,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,4,11/01/2022,11/30/2022,4.044213264,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,4,11/01/2022,11/30/2022,2.457002457,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,4,11/01/2022,11/30/2022,0.363636364,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,4,11/01/2022,11/30/2022,1.821192053,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,4,11/01/2022,11/30/2022,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,5,12/01/2022,12/31/2022,4.737183647,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,5,12/01/2022,12/31/2022,2.652519894,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,5,12/01/2022,12/31/2022,3.050847458,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,5,12/01/2022,12/31/2022,3.442028986,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,5,12/01/2022,12/31/2022,5.970149254,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,6,01/01/2023,01/31/2023,3.798474253,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,6,01/01/2023,01/31/2023,0.977198697,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,6,01/01/2023,01/31/2023,1.777777778,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,6,01/01/2023,01/31/2023,3.978300181,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,6,01/01/2023,01/31/2023,3.571428571,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,7,02/01/2023,02/28/2023,3.074596774,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,7,02/01/2023,02/28/2023,0.591715976,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,7,02/01/2023,02/28/2023,1.293103448,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,7,02/01/2023,02/28/2023,1.785714286,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,7,02/01/2023,02/28/2023,3.636363636,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,8,03/01/2023,03/31/2023,2.309433962,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,8,03/01/2023,03/31/2023,1.078167116,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,8,03/01/2023,03/31/2023,1.224489796,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,8,03/01/2023,03/31/2023,1.7578125,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,8,03/01/2023,03/31/2023,1.470588235,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,9,04/01/2023,04/30/2023,1.648266211,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,9,04/01/2023,04/30/2023,1.329787234,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,9,04/01/2023,04/30/2023,1.520912548,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,9,04/01/2023,04/30/2023,1.807228916,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,9,04/01/2023,04/30/2023,1.724137931,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,10,05/01/2023,05/31/2023,1.528584531,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,10,05/01/2023,05/31/2023,0.27700831,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,10,05/01/2023,05/31/2023,0.389105058,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,10,05/01/2023,05/31/2023,0.764818356,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,10,05/01/2023,05/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,11,06/01/2023,06/30/2023,1.380733217,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,11,06/01/2023,06/30/2023,0.308641975,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,11,06/01/2023,06/30/2023,0.363636364,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,11,06/01/2023,06/30/2023,0.196463654,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,11,06/01/2023,06/30/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,12,07/01/2023,07/31/2023,1.34543179,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,12,07/01/2023,07/31/2023,0.336700337,Percent
4,ED,Stimulants and COVID-19,Age,16-34 Years,12,07/01/2023,07/31/2023,0.740740741,Percent
4,ED,Cannabis and COVID-19,Age,16-34 Years,12,07/01/2023,07/31/2023,0.795228628,Percent
4,ED,Benzodiazepine and COVID-19,Age,16-34 Years,12,07/01/2023,07/31/2023,0,Percent
4,ED,All Drugs and COVID-19,Age,16-34 Years,13,08/01/2023,08/31/2023,2.480270575,Percent
4,ED,All Opioids and COVID-19,Age,16-34 Years,13,08/01/2023,08/31/2023,1.949860724,Percent
